placeId,reviewNumber,rating,text,title,userContributions,userLocation,publishedDate,stayDate
3825951,0,5,"La Azteca, one of the first to offer delicious burritos and a wide selection of Mexican soft drinks is sadly closed. Went out of business about three years ago.","Great Mexican option but closed.",419,"San Francisco",25may2019,30jun2018
3825957,0,4,"Wanted a quick bite after a meeting and was pleased.  Counter help  (young man, not mariana) was very friendly and efficient.  Ordered two tacos and a shake and he had my order ready seemingly in seconds.  Food was good and loved the shake.  Plenty of parking available. ticket JIB#468","Still good service",807,"Redwood City, California",15mar2019,31mar2019
3845165,0,5,"Steam is our Go To place for Dim sum that is dependably delicious, arrives sizzling or steaming hot and has other dishes for people who are non Dim Sum aficionados.

The signature Taiwan Noodle dish is something I order for 80% of my visits - it's the  only one I'm willing to break my ""no pasta, no noodle"" rule as for this one, the carbs are totally worth it!!

We usually go on the weekends for lunch and there is always a table for us, whether we choose to sit outside or inside depending on how we feel. 

Tables inside are mostly shared, long family style tables - the tables on the patio seat 2 or 4 and you get to hear the live drums and music from Lytton Plaza (corner Emerson and University Ave) across the street while eating there during weekends.","One of the Two Best Dim Sum in Palo Alto",16,"Palo Alto, California",03sep2019,31aug2019
3845165,1,4,"Steam has lot of vegetarian and vegan options becomes a reason to visit .. Univercity Avenue based Chinese Hongkong Restaurant is normally crowded .. has modern wooden decor n nice outdoor seating .. variety of tofu, dumplings, Spring Rolls, Vegetables, Rice n Noodles are worthy and good to share for tasteful biting .. served amazing hot .. Dim Sum sweets Sesame Ball n Steamed Custard Buns are different with sweet fillings .. attentive quick n continued service .. worthy visiting","Steam Palo Alto: Veggie options",205,"Pune, India",13aug2019,31aug2019
3845165,2,5,"Very good food at a very good price. Consistent, delicious, and friendly. Nice outside seating. Highly recommended.","Just Delicious",14,"Palo Alto, California",06aug2019,31aug2019
3845165,3,2,"This was an awkward experience. Our waiter acted like we shouldn’t be there and that we were bothering him. We should have walked out,  but my elderly mom needed to eat some soup and this was the place she wanted.
     The food came fast and was decent , but we had reflux the rest of the afternoon. They made the food without MSG but they usually use it. We waited for the check and finally had to go get it ourselves and pay. Again the waiter treated us like we were bothering him. It is a pretty restaurant with an ugly demeanor.","Expensive for Grumpy Service, Good Food,",22,"Austin, Texas",02jul2019,31jul2019
3874108,0,3,"The salads are great here. But check them before you take your ""take-away"" container home with you. I've had ingredients missing from my salad more then once.","Salads are great - but check them!",11,"",19mar2019,31mar2019
3874108,1,5,"The salads are huge and delicious, and the sandwiches are really tasty. My go-to is the Sweet Baby salad with quinoa. The almond poppy cake is so good with a big cup of hot tea. Kinda dark inside... get the food to go and find a quiet spot on the beautiful campus to eat.","The Big Salad",11,"",03feb2019,31jan2019
3880075,0,4,"Loved the plantains and guacamole. We got the Taco Tuesday special -$15 for 6 hard shell tacos you make yourself. Salsa was great. The soft, street tacos were nothing memorable. Fun vibe inside, but server wasn’t super attentive. Churros are great! ","Solid choice",279,"Fayetteville, Arkansas",16jul2019,31jul2019
3880075,1,5,"We went here with three teenage boys all of whom demanded to come again for lunch the next day.
Platters of chicken, beef, pork, turkey or mushrooms were amazing. 
Our youngest boys wanted chicken and lettuce hard tacos only and the resturant was delighted to oblige. A direct quote from them: “the meat was perfectly cooked and spicily seasoned, balanced by the lettuce, salsa and optional lemon”
Magharitas were also good.
Overall, highly recommended.
","Tacos are delicious!",62,"Melbourne, Australia",06jul2019,31jul2019
3880075,2,5,"Visiting from Georgia and the first priority was GREAT TACOS! We found them here! Chef was very personable and came to visit our table. My husband has celiac and the server was very knowledgeable and an accommodating. Homemade tortillas are perfection.  Great refried beans.  All in all, it was a great meal!","Georgia girl in search of GREAT TACOS!",15,"Savannah, Georgia",01jul2019,30jun2019
3880075,3,5,"Tasty food in a venue with a fun vibe.  Friendly staff.  Vegetarian and gluten free friendly.  The mushroom ""carnitas"" were great!!!  Platters of 10 tacos are great shared with a group.","Yum - and great for a group",104,"Auckland Central, New Zealand",12feb2019,28feb2019
3936325,0,4,"We tried this restaurant in May. We had fresh pasta for lunch. It was delicious and we will definitively return.","Wonderful fresh pasta",55,"California",08sep2019,31may2019
3936325,1,4,"Locale molto gettonato dagli autoctoni. Piuttosto rumoroso e affollato, consiglio di prenotare, meglio all’esterno per maggiore tranquillità. Siamo stati a cena, abbiamo assaggiato pizze (mi pare cotte nel forno a legna), gnocchi e paccheri. Buone materie prime, pasta della pizza un pò cruda all’interno e un po’ bruciacchiata all’esterno. Nel complesso proposte molto buone se paragonate ad altre esperienze di cucina italiana negli USA. A differenza di altri recensori trovo che non siano confrontabili  con i piatti  che si mangiano  in Italia.","Molto bene in USA",225,"Italia",13aug2019,31aug2019
3936325,2,4,"Don't get me wrong, I enjoy Terun's food.  (The pizzas are thin-crust and excellent in every way.) But the noise level is a bit more than I can handle, especially if you're in the main dining room.  It's better if you're in the back (in the tent) or outside on a warm summer evening.  

As I said, the pizzas are outstanding, but so is just about everything else.  It's a bit expensive, but not out of line in the area.  A great place to meet up with friends for a nice dinner or a glass of wine at the bar.","Excellent food with a bit of noise on the side",11,"Palo Alto, California",07aug2019,31jul2019
3936325,3,5,"Siamo stati benissimo. Dopo 10 giorni in Silicon Valley sono riuscita  a mangiare a pranzo. La pizza era buonissima. E anche la pasta. Il proprietario disponibile e affabile. Da provare. ","Italian food superlativo ",9,"",31jul2019,31jul2019
3936325,4,5,"I proprietari, il cibo, il servizio.. non saprei da dove iniziare. Questo posto è sorprendente, un must qui a Palo Alto, vengo ogni volta che sono da queste parti ed è sempre un’ottima scelta.","Sembra di essere in Italia",14,"Rome, Italy",31jul2019,31jul2019
3936325,5,5,"Tres bon service et cuisine au top pour un prix raisonnable (pour la region).
Pates et pizza parfaites et bonne carte des vins.
Limoncellonous a été offert.
Super adresse a Palo alto.","A faire sans hesiter",11,"",31jul2019,31jul2019
3936325,6,4,"We took our son and his family to dinner at Terun.  I started with the beet salad which was delicious...creamy goat cheese, red and golden beets, greens, and a light dressing.  I ordered the ravioli which was filled with spinach and had a dollop of burrata cheese on the plate.  Great meal but I could have used more than seven ravioli.","Dinner",1179,"Lafayette, Indiana",22jun2019,30jun2019
3936325,7,5,"Las pizzas son espectaculares y la atencion lo mas. El dueño se ocupa personalmente de supervisar cada mesa.  Muy recomendable","La mejor pizza de Palo Alto",120,"Buenos Aires, Argentina",20jun2019,30jun2019
3936325,8,5,"We ate at the bar. The food was really good, and there were interesting choices. Lots of wonderful small bites to choose from. Our drinks were quite really good. Great service!","Great food and fun atmosphere.",19,"Mesa, Arizona",04jun2019,30jun2019
3936325,9,4,"Had dinner with friend, restaurant is nice , nice Italian wine offering and pizza was very good. Could do better with the Burrata, cheese and prosciutto was nice.
Espresso, and deserts were very good ","Nice Pizza",66,"Ness Ziona, Israel",09may2019,31may2019
3936325,10,5,"We were looking for pizza in Palo Alto and looked to Trip Advisor. This was number one on their list and we understand why now that we have been there. They are also open on a Monday which is great for a white table cloth restaurant. Great wine collection. Would have liked more darker beers to choose from but the Anchor Porter they had was great. The pizza was wonderful as was the salad.","A very neat find",16,"Sharon, United States",03apr2019,30apr2019
3936325,11,5,"Ho cenato in questo ristorante italiano dove le materie prime ed il modo di cucinare e preparare i piatti sono davvero ottimi. Pizza, pasta e drink sono cucinati all’italiana con ottimi risultati!!!","Ottima qualità ",20,"Cesena, Italy",30mar2019,31mar2019
3936325,12,5,"Terun is a little expensive, but the food is really good. I love the pizza - specially the one with prosciuto and burrata - but they also have nice pasta and good salads. The restaurant itself is really nice, a good place to hang out with friends or to have a romantic dinner. ","Nice place to come",19,"Stanford, California",04mar2019,30nov2018
3936325,13,3,"Arrived at 935 on Saturday (last orders 945) and restaurant was still very busy with quite a good atmosphere. Service perfectly friendly and speed food delivery.  A fair bit of the seating capacity is under a corrugated panelled and roofed outside - so on a cold night despite the heaters, it feels a bit like a nondescript garage.  For food, website made the pizzas look appealing - reality was disappointing. Base was very soft and spongy, base sauce was not covering pizza adequately at all, and I found the mozarella nothing special and spicy sausage - no thanks, I did not like it at all.  Pasta - orechiette with a meat ragu, was fine.  Value for money - mediocre. I would not be in  a race to return.","Disappointing despite decent atmosphere",131,"dubai",23feb2019,28feb2019
3936325,14,4,"Had lunch at Terun during a recent business trip to Palo Alto, restaurant came highly recommended by locals.  While the prices were a lite high for pizza and pastas, its Silicon Valley so that is to be expected.

I had the penne pasta and it was very tasty.  My colleagues had the small personal size pizzas and were also very pleased with their meals.

Service was quick, food came hot and fast.  We sat outside in the nice sidewalk eating area, it was a nice setting on a beautiful day.  Very good meal.","Terun Terrific ",209,"Stafford, Virginia",03feb2019,31jan2019
3936325,15,3,"This is a nice restaurant to take your better half on a special occasion or on business.  Not sure if the price is worth it since you get similar cuisine for the same price.  I am sure there are people who love their cuisine, but since i have gone there with vegetarians, i felt it a total loss.","Nice pasta and pizza",17,"",27jan2019,31dec2018
3936325,16,4,"Very good service. the staff is friendly and helpful. Nice patio. The list is not too long. The food is tasty.","Tasty Steak",75,"Sofia, Bulgaria",19jan2019,31jan2019
3936325,17,4,"A large group of friends ate on their very well-heated back patio where several other large groups were eating.  It wasn't noisy because of the nature of the tent.  We share all of their 4 lunch salads and a few pizzas.  Everything was fresh and excellent.  When I went back this week and had salad with a side of chicken, the chicken was over cooked and dry.  It had a nice grilled flavor with lots of olive oil, had been pounded to the same thickness, but it was almost too dry to eat.  Otherwise it is excellent","Excellent salads and pizzas",69,"Palo Alto, California",15jan2019,31jan2019
3936325,18,5,"Ho passato una bellissima serata in famiglia. Il servizio e stato eccellente sia per noi grandi che per i bambini. A tavola assaporando le varie preparazioni traspare inequivocabilmente la passione e l'amore da parte dei gentilissimi e simpatici gestori per le cose genuine e buone. Lo consiglio vivamente","pizza alla napoletana- excellent Italian restaurant",9,"Padua, Italy",14jan2019,31jan2019
3936325,19,4,"Good food, good quality, good services and nice people. 
It is worth to enjoy nice Italian pizza - I wish them luck and hope they keep the quality same","Good pizza and good People",96,"",12jan2019,31jan2019
3936325,20,5,"Bravi ! ottima scelta delle materie prime (organic ) e ottima lavorazione, attenti, bravi e simpatici ! sicuramente ci torneremo quando siamo in zona . Prenotate perchè è sempre full !","la vera pizza !! meglio della maggior parte mangiata in Italia !",16,"Padua, Italy",08jan2019,31jan2019
3950088,0,5,"I expected to have lunch at another restaurant at the Stanford Shopping Center, but when that fell through, I visited this delightful place. Everyone was so cheerful and responsive to my questions.  Food was great (try the ham & cheese croissant) and the tables were cozy and clean. Over in one corner a group of employees from a nearby company was having a meeting, and in another corner, two gentlmen were catching up on gossip. I was a lone female, but did not feel put of place. Very comfortable and home-like! ","Unexpected visit, but great lunch!",41,"San Mateo, California",11mar2019,31mar2019
3959589,0,5,"Ate dinner there 2 nights; both nights had 3 crunchy regular tacos, nothing to drink.  Cost: $5.21 including the tax. Tacos were very tasty, everything inside seemed very fresh.  Place was very clean and neat.  What's not to like?","Tasty tacos, clean restaurant, fast friendly service",46,"Forked River, New Jersey",19aug2019,31aug2019
3959589,1,4,"Wanted an afternoon snack returning from Palo Alto and this was convenient.  Ordered 2 burritos with no onions (thankfully correct this time), 2 crunchy tacos and a soft taco.  All were very good.  Quick service to get through the drive thru line.","Better Service",807,"Redwood City, California",19aug2019,31jul2019
3959589,2,4,"Fast Food de comida Mexicana com valores atrativos com ampla variedade de opções. tem estacionamento. ","Bom",84,"GUARULHOS",21may2019,31may2019
3982416,0,4,"Tried the truffle burger, very good, with truffle ali oli and truffle cheese. The burgers are NOT served with fries, you have to buy it a part ","Good truffle burger!",348,"Rome, Italy",08aug2019,31aug2019
3982416,1,5,"This place offers great burgers for meat eaters and vegetarians ( Impossible burger).The service was great. Our server was very attentive.  The jalapeno ranch sauce was yummy. After lunch, we walked in the area to window shop. Overall, it was nice experience. ","Great Burgers- Great service! ",196,"Alabama",06jul2019,31jul2019
3982416,2,4,"A University Avenue (numa tradução literal, Avenida da Universidade) já é um espetáculo à parte. Aparentemente sempre iluminada como se fosse Natal, as árvores dão ao local um charme especial. Palo Alto é o lar de diversas startups famosas, e de grandes empresas de TI. Mas depois de tanta emoção, você certamente vai ficar com fome. E o Umami Burguer é um lugar muito simpático, com comida de qualidade e saudável, que merece pelo menos uma visita. A decoração lembra uma biblioteca e os lanches são diferenciados e sempre puxam para o sabor umami (indescritível, só provando para entender o que é).","Três bons motivos para você ir ao Umami de Palo Alto",124,"Sao Paulo, SP",25feb2019,28feb2019
3982416,3,3,"First, the tables are tiny. It requires a lot of jostling to fit two people's lunch on them. Next the portion control is a bit weird. $6.50 for onion rings (and theirs are quite good) isn't bad, but only 5 rings, really! Lastly, the burgers themselves can be tricky. I ordered the special bacon burger, which was described on the menu as being heavy on the bacon. When mine arrived there was one tiny piece of bacon stuck to the roll. To his credit the waiter responded appropriately when I pointed this out and brought me a plate with the several pieces that should have been on my buger in the first place. However he didn't seem at all surprised by the initial omission, which suggests to me that this wasn't an isolated occurrence. Also, the burger, other than being a bit denser than I'm used to didn't seem to have any special taste to it. Maybe that's more than I should have been expecting.","Should Be Better",132,"",31jan2019,31jan2019
4007165,0,4,"I often eat there after going to a movie.  They have a good menue for seniors.  The food is decent but no lavish.  The food is consistent.  One gets goot hot bread with the meal.  The menu doesn't change.  The service is fast.","Good value for the money near the movie theater",14,"Redwood City, California",06jan2019,30nov2018
4025653,0,4,"Yan's Garden is located on Laurel Street in downtown San Carlos, and has plenty of seating for groups of all sizes.  As we ate, we saw at least six people come in for take away.  We ordered wonton soup, orange chicken, sesame chicken, mongolian beef, chicken fried rice, and sauteed vegetables.  All were good except the orange chicken, with the sesame chicken being the highlight of the meal.  

We packaged some of the orange and sesame chicken to go and asked for an additional order of fried rice to go however didn't realize until home that we didnt get the order of fried rice, therefore no 5th star.  

Definitely worth a try if you want chinese, i will be back!","Excellent food, large take out business, nice staff",36,"Austin, Texas",08jul2019,31jul2019
4026791,0,5,"Something very unique about this place. Food is good. feels very authentic. Price is good. location is good. ","miss this place",49,"",24jul2019,30sep2018
4035260,0,3,"I went to Seiya over a year ago and had one of the best sushi meals ever.  I took a colleague last week and we were both seriously disappointed.  We ordered at least 6 different plates and only one was memorable.  Service was sporadic.  I don't know what happened in the past year but it's unlikely I'll return. Such a shame because the restaurant is adorable inside and on a beautiful street.","Second trip not like first",149,"New York City, New York",11jun2019,30jun2019
4035260,1,5,"Great place with legit sushi counter. A very rare and amazing dish on menu, Mentaiko spaghetti! Sushi omakase! ","Authentic Japanese ",133,"Beverly Hills, California",28feb2019,28feb2019
4035260,2,5,"Walking into Seiya, you find a small, quant restaurant like you'd find in Japan. Eating with a large group, we had a private dining area. We shared the Salmon Avo, Spicy Tuna, Sweet Potato, Jalapeno Hamachi, Crunchy Spicy Tuna, Crunchy California, Great Balls or Fire and Kobe Beef. We also had several salads. Each of the rolls and salads were fresh, amazingly presented and very tasty.

If you're in San Mateo or San Carlos, you have to visit.","Amazing and Creative Sushi and Japanese Food",380,"Denver, Colorado",21jan2019,31jan2019
4035268,0,4,"The wait staff is extremely efficient and ready whenever you need them.  However, for the price of our entrees, the food didn't measure up.  I had the ""small"" ribeye steak (which was still huge and I brought more than half of it home with me).  I requested it be medium rare...but there was hardly ANY red showing.  So, it was overcooked.  It was also full of gristle and fat.  And it was tasted as if it was cooked in an oven rather than on a grill.  Very disappointed.  One of my dining partners ordered the lamb shank and he felt disappointed by it at Arya.  It was sitting in a whole lot of broth, and he said the lamb was OK, but not great.  The other dining partner, a vegetarian, had the Ratatouille, and she seemed to like it.  The wine list was extensive, and we had a nice Malbec with dinner.  Again, for the high prices, the food needs to improve.","High-end restaurant with good service, mediocre food",57,"Redwood City, California",09jul2019,31jul2019
4035268,1,5,"This is just all around a nice place for a good dinner. I do like their rib eye steak. 
Personnel is friendly and attentive. They do get busy on the weekend.","Good food, nice atmosphere",65,"San Carlos, California",02jul2019,31may2019
4035268,2,4,"We has our team dinner here - about 30 of us. Nice private area for our group. Food was excellent with the team members ordering rib steaks, shish kebabs, and salmon.All were excellent, paired with a solid wine selection. Great staff and servers were very attentive. Will definitely c ome back!","Great place for team dinner",288,"Toronto, Canada",03may2019,31may2019
4035268,3,5,"un magnifico lugar para comer carne, muy atentos pues mi nieto tiene alergia al huevo y se preocuparon muchísimo por hacerle una comida especial, la carne espectacular, el humus de lo mejor y una estupenda ensalada, pero sobre todo muy cordiales. mis otros nietos pidieron pasta en el menú infantil pero estaba muy fuerte el queso, a mi me encanto","buenisima comida",88,"",05apr2019,31mar2019
4035268,4,3,"Middle eastern food. Food is ok but a little greasy.
Service is ok, but often the tables are dirty alongside with the cutlery.

","Not a steak house",46,"San Francisco, California",16mar2019,28feb2019
4035271,0,4,"We go here perhaps twice a month. The food is consistently good, and the service is friendly and prompt. There isn't a lot of choice on the menu, with about 4 salads, 4 sandwiches, and 4 entrees. Plus two specials of the day.","Consistent food and reasonable prices",64,"",04apr2019,30apr2019
4035277,0,5,"I want everyone to know how good this restaurant is! I’m not one to say that very often! I recently moved to the area and have been trying out the restaurants. 
My experience for dinner on a Thursday was fantastic. We were entertained with great live music. I ordered an amazing cocktail. ( lemon drop) . The service was excellent. But it’s the quality of the food that I want to highlight! The soup was tasty. Not too salty. The tempura was crisp not greasy. The meat was tender not chewy. I ordered salmon . He ordered beef and it was delicious. The food was served in a perfect timely manor. Our server was attentive and polite. The atmosphere was fun . Most of all I just want to say how good it is! They have other locations. I’m not sure how they compare as I have not been to the others. 
I highly recommend this restaurant. Plus they have their own parking lot. It was fairly priced too! I hope to go more often.","Excellent",15,"Redwood City, California",25mar2019,31mar2019
4035277,1,4,"Came here for the salmon reviews and atmosphere. Was not disappointed! We had attentive service and really good sushi. I liked the freshness of the salmon, the sushi rice was ok (better than at joy but a bit bland), rolls were creative, the sauce on the Hana roll (see photo) was to intensely sweet like it if a jar, gyoza was the best we've ever had. ","Darned good, will return",64,"Half Moon Bay, California",19jan2019,31jan2019
4039805,0,1,"From the moment I asked for a ""tasting cup"" to the time I left my experience was nothing but negative.  Yes the yogurt was good although, as other reviewers have noted...overpriced.  I was with my husband, daughter and grandchildren.  I am used to yogurt shops which allow me to have a small taste of the flavors I may like to choose.  While they were willing to come from behind the counter to operate the lever that delivers the yogurt it was obviously an inconvenience.  The owner was rude, dismissive and nasty.  If I had not been with children  who were celebrating a special occasion I would have been out of there in a second.  Oh...and don't dare ask for the key to the restroom.","Not Nice At All",10,"San Francisco, California",02jul2019,30jun2019
4055033,0,5,"The sole for lunch was excellent. Good quality fish cooked in a superb and tasty sauce of lemons, wine, capers and more. Tender and perfect ($21 April 2019). The sides of risotto and sautéed spinach were OK to medium; nothing to write home about. But the sole was so fantastic that I can overlook the mediocre side dishes. 

The waitress was attentive and helpful. 

It was a pleasant warm day so I sat outside and it was lovely. They have a lot of outdoor tables, a few trees, plus large umbrellas overhead to block direct sunlight. 

I did look inside – the interior is quite attractive. La Fontaine played soft pleasant background music that would not interfere with conversation. Plus they have an attractive bar setting. 
","The sole entree at lunch was fantastic!",343,"Sunnyvale, California",25apr2019,30apr2019
4055033,1,4,"We came here around 5:30 before a Theatreworks show.  The staff was warm and welcoming and very well trained.  We had drinks, appetizers and main course and had a nice leisurely meal and were able to walk the few blocks up Castro to the theatre for a 7:30 show.  They feature both French and Italian cuisine but based on our meals, I think the better bet here is the pasta.  I had chicken paillaird which was a little dry and bland, but my husband and friend both had pasta dishes and ate every bite and were wiping the  bowls with bread to get the last bit of sauce.  The service is very professional and friendly, but not intrusive.  This is a  very charming place!","Nice to discover",471,"Palo Alto, California",19apr2019,30apr2019
4055033,2,4,"La Fontaine Restaurant is a comfortable, modern and clean restaurant on Castro Street.
We arrived about 15 minutes early for our 7:30 PM reservation but were immediately seated.
Service is very good and efficient. Food is well prepared and presented with very good taste to go along with an adequate sized wine selection,
We intend to return to try more of their menu offerings.","Very good food and service",1040,"San Jose, California",20jan2019,31jan2019
4055033,3,4,"Went here a few years ago and was not happy with it. The usual place I like was booked on Saturday so I decided to give it another shot. I was so happy I did. The food was really good. We ordered two pasta dishes, one spaghetti and one ravioli and both were very flavorful without over doing it. Sometimes the dish can be too salty when they try to over compensate but not too much salt here. We ordered a beet salad to share and they could put a few more beets in the salad but other than that, it was good.","NIce surprise",13,"los altos",15jan2019,31jan2019
4104773,0,5,"Took the wife and baby here and the service was amazing. The food was even better. So many great sauces!","Just tried will be going back often",3,"Redwood City, California",12aug2019,31aug2019
4104773,1,5,"I looked at all the reviews and immediately thought it may be good but it can’t possibly be as good as Mexican good in Texas, but I was wrong!  We had a party of five and of course we started with the Margaritas!  Two of us ordered the spicy margaritas and the other three had the Premium Margaritas made with Grand Mariner. All were fabulous!  We all loved our meals!  I had the Azteca Soup and it was delicious and was easily enough for the whole table. The other items that we ordered were Steak and black bean nachos, enchiladas, the Puebla casserole dish, and a pork burrito. We all loved our meals and we will definitely visit this restaurant again!","Margaritas and Mexican Food!  What Could Be Better!",96,"Plano, Texas",18may2019,31may2019
4104773,2,4,"Located in the heart of downtown Redwood City's theater district is this good upscale Latin inspired restaurant. The atmosphere is great and the food is very good! The menu would be described as ""upscale Mexican"". The cocktail menu is great, with a good selection of hand shaken margaritas. The service is fair as it can by very busy on a Friday and Saturday night. I recommend getting there before peak dinner hours or making reservations ahead of time.","Great downtown location!",55,"Redwood City, California",07may2019,28feb2019
4104773,3,5,"Quinto Sol is right in the heart of Downtown Redwood City and excellent choice for dining with friends.  I really enjoy everything about this place.  The staff, the ambiance, the service,  and especially the food.  I have had several dishes but really enjoy the Camarones al Cilantro.  However,If you happen to choose a food option with a sauce be sure to ask for samples in advance of your order. Try each one out with some chips before your meal. There are many options and you might be surprised with your ultimate pick. Enjoy the experience. You wont regret it.","One of my favorite places in Redwood City",18,"Redwood City, California",07may2019,30apr2019
4104773,4,5,"My friend and I came to Quinto Sol for drinks and dinner, and were blown away by how delicious the margaritas and food were! They are able to veganize some of their dishes, and I cannot tell you how awesome it is to go somewhere that just knows how to hook it up without making you feel bad for requesting modifications! I ordered their famous margarita and it was the best one I've ever had in my LIFE! I will definitely be coming back here in the future!","New favorite restaurant!",16,"Redwood City, California",07apr2019,31mar2019
4104773,5,3,"We had 3 kinds of Quesadillas..Pork, Chicken and Vegetarian. We also ordered Pico de Gallo and the assortment of sauces (5 in a large dish). All washed down with a pitcher of Margaritas ","Great Margaritas and Quesadillas ",443,"San Francisco, California",18mar2019,31mar2019
4104773,6,5,"I prefer to diversify when I'm traveling, so I rarely return to places on the same trip. But I did just that with Qunito Sol! Probably best described as American TexMex (it's clearly not ""authentic recipes from old Mexico""), it's still delicious and not ridiculously expensive. There's plenty of good Mexican food in the SF Bay Area, and this fits right in, above average even in the tough competition. Warning: portions are a bit on the large side.","Great Mexican",127,"Richmond, Virginia",24feb2019,31jan2019
4104773,7,5,"Wow has Redwood City changed recently. Went in for a drink and appetizers but after an hour standing with our margaritas we still did not get  seat at the bar so no apps. Large margaritas , lots of varieties and lovely and strong. Great staff,  and location by Fox Theater and movies makes this place very popular. My advice is if going in for drinks at bar on a busy night put name down for table when you walk in as a all bar tables are reserved. Great atmosphere. Love this place. ","Very popular Friday evening spot",141,"Redwood City, California",27jan2019,31jan2019
4111541,0,3,"大学生で賑わっていました。他の店と共通の広いスペースにあるので席数が多く、ゆっりしていてくつろげました。","座席が多い",546,"",14mar2019,31mar2019
4111541,1,4,"Great taste have coffee at any of the starbucks.easy to access and offers choice of coffee/tea besides some quick bites","Good Coffee",475,"Jaipur, India",17jan2019,30nov2018
4112239,0,4,"I learned on this visit that English cask beers are not my favorite. 

Food was decent, not great. I enjoyed the chicken club wrap. Mushroom soup of the day was just ok. Best part of the meal was the crisps, a light potato chip with a sweet-salty seasoning. ","Limited menu, English cask beer ",209,"New Berlin, Wisconsin",23apr2019,30apr2019
4112239,1,5,"Beers were well rounded and tasty.  Food was excellent-best chicken wrap I’ve ever had.  Wife’s salad was good.  i even tipped the kitchen.  You won’t be disappointed ","A Little Gem",75,"Reno, Nevada",16apr2019,30apr2019
4113060,0,4,"Went in for a hot chocolate and coffee cake and was very pleased.  Order taker was very friendly and got my items promptly.  The warmed coffee cake was perfect on a cool morning.  Lots of parking available.","Quick Service",807,"Redwood City, California",08jun2019,30jun2019
4113788,0,4,"The Starbucks is quite small but the service is good. The location is convenient because the shopping center has a restaurants and grocery stores.","Good for Grab n’ Go",10,"Mountain View, California",07may2019,30apr2019
4117258,0,5,"This is not a restaurant, it is a Roman Catholic feeding charity! It has been serving the poor (actually anyone who goes for lunch Monday through Friday) for decades. And it is free. Completely supported by donations. God bless them for their work, but to list this as a restaurant is to completely miss the point!","What a wonderful, loving place",419,"San Francisco",25may2019,30nov2018
4221753,0,4,"Quick service, Mocha's could have down its some more cocoa, poster at the drive thru showed that was the starting wage, is that the highest in the country for a job at Macy D's","$15.65 an hour",75,"Elk Grove, California",02sep2019,30sep2019
4230959,0,3,"Era la segunda vez que íbamos a un restaurante de esta cadena en nuestro viaje por la Costa Oeste y, en esta ocasión, me gustó menos que la primera vez. Además, el servicio fue lento porque estaba bastante lleno. ","Comida tras visita de Google ",251,"Madrid, Spain",15aug2019,31jul2019
4230959,1,4,"Little choice, but good burger. Clean restaurant. The kitchen is open to view and it can be seen washing potatoes and vegetables","Good Fast Food",35,"Crema, Italy",30jul2019,31jul2019
4230959,2,5,"Bester Cheeseburger in California! Frisch zubereitet mir leckeren Zutaten. Einfach ein Genuss! Auch wirklich günstig.
Das Restaurant war sauber.

Tipp: Nach dem Burger noch ein Milchshake mitnehmen. Einfach lecker.","Lecker, klassisch, sauber, frisch",9,"",13feb2019,28feb2019
4245521,0,5,"fast service same food as across the country. i would go back again.  people are extremely friendly. cheap also","lunch on the run",6,"",22aug2019,31aug2019
4253334,0,3,"Had Door Dash ..first time with Papa John's.  Very expensive for a medium size pizza $30.00.  And just average pizza.  Don't know if I will use again.  Pizza was just average.","Expensive for pizza",450,"San Mateo, California",09apr2019,30apr2019
4259827,0,5,"Excellent food and consistently delicious. A great mixture of Mediterranean and middle eastern cuisine makes this place as unique as a unicorn. We love the original restaurant Dish Dash. Dish n dash offers many of the delicious dishes as the full service restaurant does with faster service. Try it, you will not be disappointed.","Simply YUM!",20,"",11aug2019,31jul2019
4259827,1,4,"We eat here often as it is an excellent alternative to your typical fast food restaurant. The prices are fair and the portions are substantial.","Great food fast!",8,"Sunnyvale, California",06aug2019,31jul2019
4259827,2,5,"Dish n Dash is my new favorite place to eat when visiting Sunnyvale! This restaurant was located near my hotel and had great reviews so I decided to try it.  The food and service did not disappoint!  The Chicken Shawarma was delicious! I will be going back on my next trip.","Great food!",11,"New Jersey",06aug2019,31jul2019
4259827,3,5,"All was great ....we had a few dishes ....they could have put more meat in my swarma,I felt it was a tad expensive....but many things in the bay area are, so when in Rome!
Fresh veg and herbs....Looking forward to another visit....I will just order the swarma salad .....!!!","Cant say enough good thing about Dish dash",40,"Pollock Pines",16jul2019,31jul2019
4259827,4,5,"We make sure to eat here whenever we’re in the Santa Clara area. Fabulous food and great people! Try the chicken shawarma pita with sides. Everything is very flavorful!","Best Chicken Shawarma Pita!",2,"",11jul2019,30jun2019
4259827,5,5,"A great take out option for good food without the fanciness of the full restaurant. Our son and daughter in law go here often, and on a recent trip to visit them, we got dinner here so we could watch March Madness at home.

It's a great price point and quick service. Very casual - I probably wouldn't eat in there, but perfect for take-out.

Last year we went to the restaurant which was wonderful. This was a nice, lower key alternative.

My daughter in law ordered a delicious drink - citrus and ginger. I wish I had ordered one after tasting hers.","Go to take out!",102,"Portland, Oregon, United States",01may2019,30apr2019
4259827,6,1,"Quality is low. dishes are not so testable like Dish Dash (without the N) even if the same parents company. Some of them really bad.","Not the same quality like Dish Dash",4,"Sunnyvale, California",19mar2019,28feb2019
